,grid_lat,grid_lon,in_country,pt_in_sea,country,geometry,coast_pt,sea_node,cent_lat,cent_lon,merra_lat,merra_lon,shore_dist,pv_lat,pv_lon
4743,69.0,21.25,False,False,Sweden,POINT (21.25 69),False,False,68.80215504682154,21.090097201798695,69.0,21.25,0.0,68.80215504682154,21.090097201798695
4744,64.5,21.875,False,True,Sweden,POINT (21.875 64.5),False,False,64.4576331631053,21.569999694824233,64.5,21.25,0.0,64.4576331631053,21.569999694824233
4745,65.0,21.875,False,True,Sweden,POINT (21.875 65),False,False,65.13223908172367,21.58217303833373,65.0,21.25,0.0,65.13223908172367,21.58217303833373
4746,65.5,21.875,True,False,Sweden,POINT (21.875 65.5),False,False,65.58700473184857,21.840251640599632,65.5,21.875,0.0,65.58700473184857,21.840251640599632
4747,66.0,21.875,True,False,Sweden,POINT (21.875 66),False,False,66.0,21.875,66.0,21.875,0.0,66.0,21.875
4748,66.5,21.875,True,False,Sweden,POINT (21.875 66.5),False,False,66.5,21.875,66.5,21.875,0.0,66.5,21.875
4749,67.0,21.875,True,False,Sweden,POINT (21.875 67),False,False,67.0,21.875,67.0,21.875,0.0,67.0,21.875
4750,67.5,21.875,True,False,Sweden,POINT (21.875 67.5),False,False,67.5,21.875,67.5,21.875,0.0,67.5,21.875
4751,68.0,21.875,True,False,Sweden,POINT (21.875 68),False,False,68.0,21.875,68.0,21.875,0.0,68.0,21.875
4752,68.5,21.875,True,False,Sweden,POINT (21.875 68.5),False,False,68.41026532858376,21.839551162195267,68.5,21.875,0.0,68.41026532858376,21.839551162195267
4753,65.5,22.5,False,True,Sweden,POINT (22.5 65.5),False,False,65.63405638194442,22.279642455807668,65.5,21.875,0.6118415081375415,65.63405638194442,22.279642455807668
4754,66.0,22.5,True,False,Sweden,POINT (22.5 66),False,False,66.03251243266499,22.49034410262327,66.0,22.5,0.0,66.03251243266499,22.49034410262327
4755,66.5,22.5,True,False,Sweden,POINT (22.5 66.5),False,False,66.5,22.5,66.5,22.5,0.0,66.5,22.5
4756,67.0,22.5,True,False,Sweden,POINT (22.5 67),False,False,67.0,22.5,67.0,22.5,0.0,67.0,22.5
4757,67.5,22.5,True,False,Sweden,POINT (22.5 67.5),False,False,67.5,22.5,67.5,22.5,0.0,67.5,22.5
4758,68.0,22.5,True,False,Sweden,POINT (22.5 68),False,False,68.0,22.5,68.0,22.5,0.0,68.0,22.5
4759,68.5,22.5,False,False,Sweden,POINT (22.5 68.5),False,False,68.34566757135657,22.47814884665333,68.5,22.5,0.0,68.34566757135657,22.47814884665333
4760,65.5,23.125,False,True,Sweden,POINT (23.125 65.5),False,False,65.73221052524367,23.101592317726595,66.0,23.125,0.0,65.73221052524367,23.101592317726595
4761,66.0,23.125,True,False,Sweden,POINT (23.125 66),False,False,66.01053013538518,23.12740016094681,66.0,23.125,0.0,66.01053013538518,23.12740016094681
4762,66.5,23.125,True,False,Sweden,POINT (23.125 66.5),False,False,66.5,23.125,66.5,23.125,0.0,66.5,23.125
4763,67.0,23.125,True,False,Sweden,POINT (23.125 67),False,False,67.0,23.125,67.0,23.125,0.0,67.0,23.125
4764,67.5,23.125,True,False,Sweden,POINT (23.125 67.5),False,False,67.50000476146485,23.1249243991583,67.5,23.125,0.0,67.50000476146485,23.1249243991583
4765,68.0,23.125,True,False,Sweden,POINT (23.125 68),False,False,67.97680479189673,23.097427824534357,68.0,23.125,0.0,67.97680479189673,23.097427824534357
4766,68.5,23.125,False,False,Sweden,POINT (23.125 68.5),False,False,68.29352897856893,22.92013807674026,68.5,23.125,0.0,68.29352897856893,22.92013807674026
4767,66.0,23.75,True,False,Sweden,POINT (23.75 66),False,False,65.99306485510823,23.717504413370587,66.0,23.75,0.0,65.99306485510823,23.717504413370587
4768,66.5,23.75,False,False,Sweden,POINT (23.75 66.5),False,False,66.54328160709453,23.621177260031196,66.5,23.75,0.0,66.54328160709453,23.621177260031196
4769,67.0,23.75,False,False,Sweden,POINT (23.75 67),False,False,66.93596937332352,23.63675230590452,67.0,23.75,0.0,66.93596937332352,23.63675230590452
4770,67.5,23.75,False,False,Sweden,POINT (23.75 67.5),False,False,67.35147893789684,23.59217917359588,67.5,23.75,0.0,67.35147893789684,23.59217917359588
4771,68.0,23.75,False,False,Sweden,POINT (23.75 68),False,False,67.91614441785389,23.51200557864741,68.0,23.75,0.0,67.91614441785389,23.51200557864741
4772,66.0,24.375,False,False,Sweden,POINT (24.375 66),False,False,65.86252222206879,24.101409279059503,66.0,24.375,0.0,65.86252222206879,24.101409279059503
4773,58.0,9.375,False,True,Sweden,POINT (9.375 58),False,True,58.156056943721126,9.627798727461256,58.0,9.375,96.2887459015421,,
4774,58.0,10.0,False,True,Sweden,POINT (10 58),False,True,58.013490061290554,10.01983412128255,58.0,10.0,80.7733314158676,,
4775,58.5,10.0,False,True,Sweden,POINT (10 58.5),False,True,58.5,10.0,58.5,10.0,71.12124481961372,,
4776,58.5,10.625,False,True,Sweden,POINT (10.625 58.5),False,True,58.5,10.625,58.5,10.625,35.06815971615065,,
4777,58.0,11.25,False,True,Sweden,POINT (11.25 58),True,True,57.97579186656946,11.19554602090183,58.0,11.25,18.290534041632515,,
4778,58.5,11.25,True,False,Sweden,POINT (11.25 58.5),True,True,58.478885870510545,11.054266993474288,58.5,10.625,9.950705574309223,,
4779,59.0,11.25,True,False,Sweden,POINT (11.25 59),True,True,58.89480417986434,11.01441504138194,59.0,10.625,7.961637986193863,,
4780,56.5,11.875,False,True,Sweden,POINT (11.875 56.5),False,True,56.5,11.875,56.5,11.875,42.73005267637704,,
4781,57.0,11.875,False,True,Sweden,POINT (11.875 57),True,True,56.98816538262814,11.85719884887106,57.0,11.875,24.64595633848226,,
4782,57.5,11.875,False,True,Sweden,POINT (11.875 57.5),True,True,57.43696302182022,11.715396641325256,57.5,11.875,11.300811720096695,,
4783,58.0,11.875,True,False,Sweden,POINT (11.875 58),True,True,57.80525280507651,11.590032217134308,58.0,11.25,6.428781873464274,,
4784,56.5,12.5,False,True,Sweden,POINT (12.5 56.5),True,True,56.5191712871742,12.413739357053815,56.5,12.5,16.28784511682141,,
4785,57.0,12.5,True,False,Sweden,POINT (12.5 57),True,True,56.83389787833186,12.311023541041308,57.0,11.875,9.262534137947794,,
4786,55.0,13.125,False,True,Sweden,POINT (13.125 55),False,True,55.0,13.125,55.0,13.125,39.52678821386259,,
4787,55.5,13.125,True,False,Sweden,POINT (13.125 55.5),True,True,55.40824601937682,12.986425999613436,55.5,12.5,5.0,,
4788,56.0,13.125,True,False,Sweden,POINT (13.125 56),True,True,55.78236807295062,12.844177349568499,55.5,12.5,6.778108151000702,,
4789,56.5,13.125,True,False,Sweden,POINT (13.125 56.5),True,True,56.53711977376897,12.82880030653994,56.5,12.5,6.345543187007271,,
4790,55.0,13.75,False,True,Sweden,POINT (13.75 55),False,True,55.0,13.75,55.0,13.75,44.65724632969126,,
